1953,Nikhil,Boy,"Complete, Whole"
1954,Nikhilesh,Boy,Lord Of The Universe
1955,Nikhita,Girl,The Earth
1956,Nikki,Girl,Small
1957,Nikunj,Boy,Garden
1958,Nila,Girl,Blue
1959,Nilaksh,Boy,Blue-eyed
1960,Nilax,Boy,A Name Of Lord Shiv
1961,Nilay,Boy,"Home, Abode"
1962,"Nilesh, Neelesh",Boy,"Blue God ( Lord Krishna), God Of Blue Sky (I.E. Moon)"
1963,Nima,Girl,The Mother Of Kabir
1964,Nimai,Boy,Adjusted; Ascetic
1965,Nimeesha,Girl,Split Second
1966,Nimesh,Boy,
1967,Nimish,Boy,"Time For Flicker Of An Eye, Moment"
1968,Nimit,Boy,Destiny
1969,"Nina, Neena",Girl,Ornamented
1970,Ninad,Boy,Humming
1971,"Ninad , Ninaad",Boy,"Sound, The Gentle Sound Of Water"
1972,Nipun,Boy,"Expert,Proficient; Skilful; Clever"
1973,Nirad,Boy,"Given By Water, Cloud"
1974,Niraj,Boy,"Born From Water ( Eg Lotus Flower, Pearl )"
1975,Nirajit,Boy,Lighted
1976,Niramay,Boy,"Pure, Flawless"
1977,Niramitra,Boy,Son Of Pandava Sahadeva
1978,Niranjan,Boy,"Flawless ( Without Anjan), Lord Shiva"
1979,Niranjana,Girl,Name Of A River; Goddess Durga
1980,Nirankar,Boy,With No Shape (God)
1981,Nirav,Boy,"Without Sound, Silent"
1982,Nirbhay,Boy,Fearless
1983,Nirbhik,Boy,Fearless
1984,Nirdhar,Boy,One Who Holds Water ( Cloud)
1985,Nirek,Boy,Superior
1986,Nirgranth,Boy,Simple Behaviour
1987,Nirish,Boy,"Free, Without Any Owner"
1988,Nirmal,Boy,"Clean, Pure"
1989,Nirmala,Girl,Pure
1990,Nirmay,Boy,Pure
1991,Nirmayi,Girl,Without Blemish
1992,Nirmit,Boy,Created
1993,Nirupam,Boy,Uncomparable
1994,Nirupama,Girl,Incomparable Beauty
1995,Nirvan,Boy,Blessed
1996,Nirved,Boy,
1997,Nisarg,Boy,
1998,Nischal,Boy,Calm
1999,Nish,Boy,
2000,Nisha,Girl,"Night, Vision"
2001,Nishad,Boy,"The 7th Note On Indian Musical Scale, One Who Eats Only In The Night"
2002,"Nishakant, Nishikant",Boy,Husband Of Night ( Moon)
2003,"Nishakar, Nishikar",Boy,Moon (Lord Of Night)
2004,Nishant,Boy,"End Of Night, Dawn"
2005,Nishanth,Boy,Peaceful; Dawn
2006,Nishar,Boy,Warm Cloth
2007,Nishat,Boy,A Tree
2008,Nishchal,Boy,"Unmovable, Unshakable"
2009,Nishesh,Boy,God Of Night (Moon)
2010,Nishi,Girl,Night
2011,Nishikanta,Girl,The Moon
2012,Nishil,Boy,Night
2013,Nishinath,Boy,"Lord Of Night (Moon) ( Nishipati, Nishipal)"
2014,Nishit,Boy,"Sharp, Pointed"
2015,Nishita,Girl,Night
2016,Nishith,Boy,Midnight
2017,Nishithini,Girl,Night
2018,Nishkarsh,Boy,Result
2019,Nishok,Boy,"One Without Sorrow, Happy"
2020,Nishtha,Girl,Devotion
2021,Nisyaanthan,Boy,Evening
2022,Niteesh,Boy,"The God Of Law, One Well Versed In Law"
2023,Nitesh,Boy,
2024,Niti,Girl,Morality
2025,Nitin,Boy,
2026,Nitish,Boy,Lord Krishna's Name.
2027,Nitya,Girl,"Eternal, The Goddess Parvati"
2028,Nityanand,Boy,Always Happy
2029,Nityanta,Boy,Lord Vishnu
2030,Nityapriya,Girl,Ever Pleasing
2031,Nityasundar,Boy,Ever Good-Looking
2032,Nivas,Boy,
2033,Nivedita,Girl,Dedicated To God
2034,Nivid,Boy,Hymns
2035,Nivrutti,Boy,Separation From World
2036,Niyati,Girl,Fate
2037,Noopur,Girl,Anklet
2038,Noori,Girl,Shining
2039,Nridev,Boy,King Amongst Men
2040,Nrip,Boy,King
2041,Nripendra,Boy,The King Of Kings
2042,Nripesh,Boy,Lord Of Kings
2043,Nutan,Girl,New
2044,Nyna,Girl,"Dream ,eye"
2045,Obalesh,Boy,Lord Shiva
2046,Ojal,Girl,Vision
2047,Ojas,Boy,"Brilliance, Shine, Glow"
2048,Ojasvi,Girl,Bright
2049,Ojaswini,Girl,Lustrous
2050,Ojayit,Boy,Courageous
2051,Olena,Girl,Light
2052,Om,Boy,Primordial Sound
2053,Omanand,Boy,Joy Of Om
2054,Omarjeet,Boy,Lord of OM
2055,Omesh,Boy,Lord Of The Om
2056,Omeshwar,Boy,Lord Of The Om
2057,Omisha,Girl,Goddess Of Birth And Death
2058,Omisha,Girl,Goddess Of Birth And Death
2059,Omkar,Boy,"Sound Of Om, Divine Sound"
2060,Omkareshwari,Girl,Goddess Parvati
2061,Omkareshwari,Girl,"Goddess Parvati, Gauri"
2062,Omkarnath,Boy,Shiva
2063,Omprakash,Boy,Light Of Om
2064,Omswaroop,Boy,Manifestation of divinity
2065,Omswarup,Boy,Like Om
2066,Onella,Girl,Light
2067,Oni,Girl,Shelter
2068,Oojam,Boy,Enthusiasm
2069,Oorja,Girl,The Energy
2070,Oorjit,Boy,"Powerful, Strong"
2071,Orpita,Girl,Offering
2072,Padam,Boy,Lotus
2073,Padimni,Girl,
2074,Padma,Girl,"Lotus, Goddess Lakshmi"
2075,Padmabandhu,Boy,"Friend Of Lotus ( Bee , Sun )"
2076,Padmadhar,Boy,One Who Holds A Lotus ( Lord Vishnu)
2077,Padmaj,Boy,Born From Lotus ( Lord Bramha)
2078,Padmaja,Girl,Born Of A Lotus
2079,Padmakalyani,Girl,Name of a Raga
2080,Padmakant,Boy,Husband Of Lotus ( Sun)
2081,Padmakar,Boy,"Jewel, Lord Vishnu"
2082,Padmakshi,Girl,"One whose eyes are as beautiful as a lotus,Goddess Lakshmi"
2083,Padmal,Girl,Lotus
2084,Padmalochan,Boy,Lotus Eyed
2085,Padmanabh,Boy,One With Lotus In His Navel ( Lord Vishnu)
2086,Padmanabha,Boy,Lord Vishnu
2087,Padmapani,Boy,Lord Bramha
2088,Padmayani,Boy,Lord Brahama; Buddha
2089,Padmesh,Boy,Lord Vishnu
2090,Padmini,Girl,Lotus
2091,Padminish,Boy,Lord Of Lotuses; Sun
2092,Pakhi,Girl,Bird
2093,Palak,Girl,Eyelash
2094,Palash,Boy,Name Of A Tree ( Kinshuk )
2095,Palin,Boy,Protecting
2096,Pallav,Boy,Young Shoots & Leaves
2097,Pallavi,Girl,Bloom
2098,Pallavini,Girl,With New Leaves
2099,Panav,Boy,Prince
2100,Panchal,Boy,Lord Shiva
2101,Panchali,Girl,Draupadi's Name
2102,Pandita,Boy,Scholar Hindu Boy
2103,Panduranga,Boy,One With A Pale White Complexion
2104,Pandya,Boy,
2105,Pankaj,Boy,Lotus
2106,Pankaja,Girl,Lotus
2107,Pankajan,Boy,Lotus; Lord Vishnu
2108,Pankajeet,Boy,Eagle ( Garuda )
2109,Pankhuri,Girl,Petal
2110,Panna,Girl,Emerald
2111,Pannalal,Boy,A Jewel
2112,Panner,Boy,Life Of Happy
2113,Panshul,Boy,Lord Shiva
2114,Parag,Boy,"Pollen Grains, Sandal Wood"
2115,Param,Boy,Ultimate
2116,Paramartha,Boy,Highest Or Divine Truth
2117,Paramita,Girl,Wisdom
2118,Paramjeet,Boy,Highest Success
2119,Paramjit,Boy,Heroic
2120,Paramjyothi,Girl,Goddess Durga
2121,Paran,Boy,
2122,Paranjay,Boy,Lord Of The Sea
2123,Parantap,Boy,Conquerrer
2124,Paras,Boy,A Stone ( Mythical Stone ) Which Can Turn Anything Into Gold
2125,Parashar,Boy,A Renowned Saint
2126,Parasmani,Girl,Touchstone
2127,Paravi,Girl,Bird
2128,Parees,Boy,Touch Stone
2129,Pargat,Boy,Appearance
2130,Pari,Girl,Fairy
2131,Paridhi,Girl,Realm
2132,Parighosh,Boy,Loud Sound
2133,Parijat,Girl,A Celestial Flower
2134,Pariket,Boy,Against Desire
2135,Parikshit,Boy,"Tested One, Son Of Abhimanyu"
2136,Parimal,Boy,Fragrance
2137,Parina,Girl,Fairy
2138,Parinaaz,Girl,"Sweet, fairy"
2139,Parindra,Boy,Lion
2140,Parineetha,Girl,Married woman
2141,Paritosh,Boy,Contentment
2142,Parmanand,Boy,Divine Happiness
2143,Parmeet,Boy,Wisdom
2144,Parmesh,Boy,Lord Vishnu
2145,Parni,Girl,Leafy
2146,Parnika,Girl,Auspicious Apsara
2147,Parth,Boy,King; Arjun
2148,Partha,Boy,"Arjun, King"
2149,Parthasarathi,Boy,Charioteer Of Partha ( Lord Krishna)
2150,Parthiv,Boy,Prince Of Earth
2151,Paru,Girl,Master; Furnished; Knowledge
2152,Parul,Girl,Name Of A Flower
2153,Parvani,Girl,Full Moon
2154,Parvateshwar,Boy,God Of Mountains ( Himalaya )
2155,Parvati,Girl,A River
2156,Parvatinandan,Boy,Son Of Parvati ( Ganesh / Kartikeya)
2157,Parveen,Girl,A Star
2158,Parvesh,Boy,Lord Of Celebrations
2159,Pashunath,Boy,"Lord Of Animals ( Lord Shiva, Lion)"
2160,Pashupati,Boy,"Animal Farmer, Lord Shiva"
2161,Patag,Boy,Sun
2162,Pathik,Boy,A traveller
2163,Patoj,Boy,Lotus
2164,Patr,Boy,Defender
2165,Pauravi,Girl,Horizon on East and West
2166,Pavan,Boy,Wind
2167,Pavana,Girl,Of The Wind
2168,Pavanaj,Boy,Lord Hanuman
2169,Pavani,Girl,"Pure, Holy"
2170,Pavankumar,Boy,"Bhim, Hanuman ( Son Of The Wind)"
2171,"Pavansut, Pavanputra",Boy,"Son Of Wind (Bhim, Hanuman)"
2172,Pavi,Girl,Lightning
2173,Pavithritha,Girl,Happy
2174,Pavitra,Girl,Sacred
2175,Payal,Girl,Anklet
2176,Peeyush,Boy,Nectar
2177,Pehlaj,Boy,First Born
2178,Periyakaruppan,Boy,Lord Periyakaruppan
2179,Phalak,Boy,Sky
2180,Phalak,Girl,Sky
2181,Phalgun,Boy,A Month From Our Hindu Calender
2182,Phalguni,Girl,Full Moon Day In The Month Of Phalgun
2183,Phanibhushan,Boy,One Who Wears A Snake (Lord Shiva)
2184,Phaninath,Boy,"Lord Of Serpents (Sheshnag, Vasuki)"
2185,Phanindra,Boy,"King Of Gods ( Sheshnag, Vasuki )"
2186,Phanindranath,Boy,Lord Vishnu
2187,Phoolendu,Boy,The Full Moon
2188,Pia,Girl,Beloved
2189,Pihu,Boy,Chattering Of Bird
2190,Pinak,Boy,Bow Of Shiva
2191,Pinakin,Boy,Lord Shiva
2192,Pitambar,Boy,"Yellow Cloth, Lord Vishnu"
2193,Piyali,Girl,A Tree
2194,Piyush,Boy,"Amrit , Elixir, Drink That Makes One Immortal"
2195,"Pooja, Puja",Girl,Worship
2196,Poojan,Boy,Worship
2197,Poojitha,Girl,Worshipped
2198,Poonam,Girl,Full Moon
2199,Poonish,Boy,Lord Of The Pious
2200,Poorbi,Girl,Eastern
2201,Poorineeta,Girl,
2202,Poorna,Girl,Complete
2203,Poorv,Boy,The East
2204,Poorva,Girl,"Elder,East"
2205,Poorvaganga,Girl,River Narmada
2206,Poorvaj,Boy,Elder
2207,Prabal,Boy,Strong
2208,Prabha,Girl,Light
2209,Prabhakar,Boy,"One Which Gives Light ( Eg Sun, Moon, Fire)"
2210,Prabhanjan,Boy,Dust Storm
2211,Prabharoopa,Girl,Goddess Durga
2212,Prabhas,Boy,"Brilliance, Light"
2213,Prabhat,Boy,Dawn
2214,Prabhati,Girl,Morning
2215,Prabhav,Boy,"Creation, Lord Vishnu"
2216,Prabhjyot,Boy,Light Of God
2217,Prabhrithi,Girl,From destiny
2218,Prabhu,Boy,God
2219,Prabir,Boy,"Hero, Brave One ( Praveer )"
2220,Prabodh,Boy,"Sound Advice, Awake"
2221,Prabodhan,Boy,Knowledge
2222,Prachet,Boy,Lord Varun
2223,Prachi,Girl,Eastern
2224,Pradarsh,Boy,"Appearance, Order"
2225,Pradeep,Boy,"Light, Lamp"
2226,Pradeepa,Girl,Light
2227,Pradeepta,Girl,Glowing
2228,Pradhi,Boy,Intelligent
2229,Pradhi,Girl,Intelligent
2230,Pradhyot,Boy,Ray Of Light
2231,Pradhyumna,Girl,One of the Character name in Mahabharatham
2232,Pradnesh,Boy,Lord Of Wisdom
2233,Pradyot,Boy,Lustre
2234,Pradyumna,Boy,God Of Love
2235,Pradyun,Boy,Radiant
2236,Praful,Boy,Playful / In Bloom
2237,Prafulla,Boy,"Pleasant, Cheerful, In Full Bloom"
2238,Pragalbha,Girl,Expert
2239,Pragati,Girl,Progress
2240,Pragya,Girl,Wisdom
2241,Prahalad,Boy,Bliss
2242,Prahlad,Boy,"Extreme Joy, Son Of Hiranyakashyap"
2243,Prajapati,Boy,"King, Bramha"
2244,Prajesh,Boy,"Rohini Constallation, V Bramha"
2245,Prajin,Boy,Kind Hearted
2246,Prajit,Boy,Kind Hearted
2247,Prajna,Girl,Goddess Parvathi
2248,Prajval,Boy,Brightness
2249,Prajvala,Boy,Flame
2250,Prakash,Boy,Light
2251,Praket,Boy,Intelligence
2252,Prakhar,Boy,Shape; Summit
2253,Prakrit,Boy,Nature; Handsome
2254,Prakriti,Girl,Nature
2255,Prakruth,Boy,Nature
2256,Prakruti,Girl,Nature
2257,Prakul,Boy,Good Looking
2258,Pramada,Girl,Beautiful lady
2259,Praman,Boy,Standard
2260,Pramath,Boy,Horse
2261,Pramesh,Boy,Master Of Accurate Knowledge
2262,Pramila,Girl,One Of Arjuna's Wives
2263,Pramit,Boy,"Enlightened One, Consciousness, Definite"
2264,Pramiti,Girl,Knowledge Of Truth
2265,Pramod,Boy,Happiness
2266,Pramodan,Boy,Lord Vishnu
2267,Pramsu,Boy,A Scholar
2268,Pramuditha,Girl,Joyous
2269,Pramukh,Boy,Head
2270,Pran,Boy,Life
2271,Prana,Boy,Spirit
2272,Pranaali,Girl,System
2273,Pranad,Boy,"Loud Sound, Reverberation"
2274,Pranal,Boy,Waterway
2275,Pranati,Girl,Prayer
2276,Pranav,Boy,Sacred Syllable Om
2277,Pranay,Boy,Romance
2278,Praneet,Boy,Requested
2279,Praneeth,Boy,
2280,Pranesh,Boy,"Lord Of Life (Husband, Master)"
2281,Pranet,Boy,Leader
2282,Praney,Boy,Obedient
2283,Pranit,Boy,Modest
2284,Pranjivan,Boy,Life
2285,Prannath,Boy,"Lord Of Life ( Most Beloved Person), Husband"
2286,Pranshu,Boy,"Tall, Lord Vishnu"
2287,Pransu,Boy,High; Tall
2288,Prapthi,Girl,Determination
2289,Prapti,Girl,Gain
2290,Prarthana,Girl,Prayer
2291,Prasad,Boy,Offering To God During Pooja
2292,Prasanna,Boy,"Cheerful, Pleased"
2293,Prasanth,Boy,
2294,Prasata,Boy,Father Of Draupad
2295,Praseeda,Girl,be pleased
2296,Prasenjit,Boy,A King In Epics
2297,Prashansa,Girl,Praise
2298,Prashant,Boy,"Calm And Composed, Cool"
2299,Prashanti,Girl,Peace
2300,Prashobh,Boy,
2301,Prashray,Boy,Love; Respect*
2302,Prasiddhi,Boy,Fame; Accomplishment; Success; Attainment
2303,Prasoon,Boy,Flower
2304,Prassana,Boy,Cheerful
2305,Prasutha,Girl,Flower
2306,Pratap,Boy,"Bravery, Dignity, Majesty"
2307,Prateek,Boy,"Symbol, First Word In A Sentence"
2308,Prateeksha,Girl,Waiting
2309,Prateep,Boy,Opposite
2310,Prateet,Boy,"Well Known, Clear"
2311,Prathamesh,Boy,Ord Ganesh; Lord Of The Best
2312,Prathitha,Girl,confident
2313,Prathmesh,Boy,Lord Ganesha
2314,Prathysha,Girl,Early Morning
2315,Prathyusha,Boy,Sunrise
2316,Pratibha,Girl,Talent
2317,Pratik,Boy,Symbol
2318,Pratiksh,Boy,
2319,Pratima,Girl,Idol
2320,Pratishtha,Girl,Honour
2321,Prativ,Boy,
2322,Pratosh,Boy,Extreme Delight
2323,Pratush,Boy,
2324,Pratyaya,Girl,"Perception, thought, intention"
2325,Pratyus,Boy,Before Morning
2326,Pratyush,Boy,Sun
2327,Pratyusha,Girl,Early morning
2328,Pravan,Boy,"Bowed Down, Modest"
2329,Pravar,Boy,Chief
2330,Praveen,Boy,"Expert, Skilled"
2331,Praveer,Boy,"An Excellent Warrior, King"
2332,Pravin,Boy,Expert; Skilled
2333,Pravit,Boy,Hero
2334,Prayaathi,Girl,Goes
2335,Prayadarshi,Boy,One Who Is Liked By All
2336,Prayag,Boy,Confluence Of Ganga-Jamuna-Saraswati
2337,Preetam,Boy,"Beloved, Husband"
2338,Preetha,Girl,One who is happy
2339,Preeti,Girl,Love
2340,Preetidutt,Boy,Gifted With Love
2341,Preetish,Boy,God Of Love
2342,Preetiwardhan,Boy,One Who Increases Love
2343,Prem,Boy,Love
2344,Prem,Girl,Love
2345,Prema,Girl,Love
2346,Premal,Boy,Full Of Love
2347,Premanand,Boy,Joy Of Love
2348,Prerana,Girl,Inspiration
2349,Prerita,Girl,To Inspire
2350,Pretvan,Boy,Moving Along
2351,Preyasi,Girl,Beloved
2352,Prina,Boy,Pleased
2353,Prineet,Boy,Content; Satisfied
2354,Prinita,Boy,Pleased
2355,Prisha,Girl,God's gift
2356,Prita,Girl,Dear One
2357,Pritam,Boy,Lover
2358,Pritesh,Boy,Lord Of Love
2359,Prithish,Boy,Lord Of The World
2360,Prithu,Boy,"Broad, Spacious"
2361,Prithvi,Boy,Earth
2362,Prithvijaj,Boy,King Of The Earth
2363,Priti,Girl,Satisfaction
2364,Privrata,Boy,Son Of Satarupa
2365,Priya,Girl,Beloved
2366,Priyaank,Boy,Very dear husband
2367,Priyadarshan,Boy,"Nice To Look At, Handsome"
2368,Priyadarshini,Girl,Lovely
2369,Priyaka,Boy,Loving; Deer
2370,Priyal,Girl,Beloved
2371,Priyam,Girl,Beloved
2372,Priyamvada,Girl,Sweet Spoken
2373,Priyanka,Girl,Dear One
2374,Priyanshu,Boy,
2375,Priyanvad,Boy,Sweet Talking Person
2376,Priyaranjan,Boy,Beloved
2377,Priyatha,Girl,Affection
2378,Priyesh,Boy,Loved By God
2379,Pruthivi,Boy,Earth
2380,Pruthvij,Boy,Son Of Mother Earth
2381,Pujan,Boy,The Ceremony Of Worshiping
2382,Pujesh,Boy,Something worshipped
2383,Pujit,Boy,Worshipped
2384,Pujita,Girl,Worshipped
2385,Pujya,Girl,Repectable
2386,Pukhraj,Boy,A Yellow Jewel
2387,Pulakitha,Girl,Shivering with joy
2388,Pulkit,Boy,Happy; Thrilled; Overjoyed
2389,Pundarik,Boy,White Lotus
2390,Puneet,Boy,"Pure, Holy"
2391,Punit,Boy,"Holy ,Pure"
2392,Punita,Girl,"Sacred, Holy"
2393,Punya,Girl,"Virtuous , Good Work"
2394,Purahan,Boy,Lord Shiva
2395,Purajit,Boy,Lord Shiva
2396,Puran,Boy,Complete
2397,Purandar,Boy,"Lord Indra, Lord Vishnu"
2398,Puranjay,Boy,
2399,Purav,Boy,Chanting Voice From East At Sunrise
2400,Purnendu,Boy,Full Moon
2401,"Purnima, Poornima",Girl,Full Moon
2402,Purshottam,Boy,Lord Vishnu
2403,Puru,Boy,Heaven
2404,Purujit,Boy,Conqueror Of City
2405,Purumitra,Boy,Friend Of City
2406,Purushottam,Boy,"Best Amongst Men, Lord Rama"
2407,Purva,Girl,Elder
2408,Purvaja,Girl,Elder Sister
2409,Pusan,Boy,A Sage
2410,Pushkal,Boy,Lord Shiva
2411,Pushkara,Boy,"Blue Lotus, Fountain, Lake"
2412,Pushpa,Girl,Flower
2413,Pushpad,Boy,Who Who Gives Flowers
2414,Pushpaj,Boy,Born From A Flower
2415,Pushpak,Boy,Kuber's Plane Taken Away By Ravan
2416,Pushpakar,Boy,"The Spring Season (Vasant ), Flower Season"
2417,Pushpaketu,Boy,"Kamdev, Cupid"
2418,Pushpanjali,Girl,Flower Offering
2419,Pushpesh,Boy,Lord Of Flowers
2420,Pushpita,Girl,Decorated With Flowers
2421,Pushpitha,Girl,One that has flowered
2422,Pushthi,Girl,Confirmation
2423,Puskar,Boy,Lotus
2424,Puskara,Boy,
2425,Puspaj,Boy,Born from a flower
2426,Pyarelal,Boy,Lord Krishna
2427,Raahi,Boy,Traveller
2428,Raajyashree,Boy,Propriety of the king
2429,"Raakhi, Rakhi",Girl,Symbol Of Protection
2430,Rachana,Girl,Creation
2431,Rachit,Boy,To Create
2432,Radha,Girl,
2433,Radhakrishna,Boy,Radha & Lord Krishna
2434,Radhesh,Boy,Lord Krishna
2435,Radhey,Boy,Karna
2436,Radheya,Boy,Son Of Radha .I E Karna
2437,Radhika,Girl,Prosperous
2438,Raghav,Boy,Born In Raghu Clan ( Rama)
2439,Raghavendra,Boy,Another Name For Lord Rama
2440,Raghbir,Boy,
2441,Raghuram,Boy,Lord Rama
2442,Raghuveer,Boy,Lord Rama
2443,Raghuveer/vir,Boy,Brave Man Of The Raghu Clan (Rama)
2444,Ragin,Boy,
2445,Ragini,Girl,A Melody
2446,Rahi,Boy,Traveller
2447,Rahul,Boy,Son Of Gautam Buddha
2448,Raivata,Boy,Manu
2449,Raj,Boy,"King,Kingdom"
2450,Raja,Boy,King-Queen
2451,Rajal,Boy,
2452,Rajalakshmi,Girl,Goddess Lakshmi
2453,Rajan,Boy,King
2454,"Rajaneesh, Rajnish",Boy,God Of Night (Moon)
2455,Rajani,Boy,
2456,"Rajani, Rajini",Girl,Night
2457,Rajanigandha,Girl,A Flower
2458,Rajanikant,Boy,Lord Of Night ( The Moon)
2459,Rajasi,Girl,Goddesss Durga
2460,Rajat,Boy,"Silver,Courage"
2461,Rajdeep,Boy,Best Of Kings
2462,"Rajeev,Rajiv",Boy,"Lotus ,A Blue Lotus"
2463,Rajendra,Boy,"Emperor, King Of Kings,King Of Gods; Lord Indra"
2464,Rajesh,Boy,"God Of Kings, Emperor"
2465,Rajeshvari,Girl,Goddess Parvati
2466,Raji,Girl,Princess
2467,Rajit,Boy,Brilliant
2468,Rajiv,Boy,Lotus Flower
2469,Rajkumar,Boy,Prince
2470,Rajkumari,Girl,Princess
2471,Rajnish,Boy,Moon
2472,Rajshri,Girl,Sage-Like King
2473,Raju,Boy,Prosperity
2474,Rajvi,Girl,Queen
2475,Raka,Girl,Full Moon
2476,Rakesh,Boy,Lord Of The Night ( Moon )
2477,Rakhi,Girl,Bond of protection
2478,Raksha,Girl,Protector
2479,Rakshan,Boy,Lord Vishnu
2480,Rakshit,Boy,Guarded; Secure; Saved
2481,Raktakamal,Boy,A Red Lotus
2482,Raktima,Girl,
2483,Ram,Boy,"Lord Rama, Charming"
2484,Ramadeep,Boy,Lord Rama
2485,Ramadut,Boy,Lord Hanuman
2486,Ramakant,Boy,Husband Of Rama (I.E. Lord Vishnu)
2487,Ramakrishna,Boy,Rama & Krishna
2488,Raman,Boy,"Pleasing, Beloved, Kamdev"
2489,Ramani,Girl,Woman
2490,Ramanika,Girl,Handsome
2491,Ramanjit,Boy,
2492,Ramanuj,Boy,Lord Krishna; Lord Laxman
2493,Ramanuja,Boy,Born After Lord Rama I.E. Lakshman
2494,Rambha,Girl,Celestial Dancer
2495,Ramdas,Boy,"Devotee (A Servant) Of Rama, Hanuman"
2496,Ramesh,Boy,God Of Rama (I.E. Lord Vishnu)
2497,Ramit,Boy,
2498,Ramita,Girl,Pleasing
2499,Ramona,Girl,Might Protector
2500,Ramya,Girl,Enchanting
2501,Rana,Boy,Joy; Jewel; To Gaze; Look
2502,Ranadhira,Boy,Patient In Battle
2503,Ranajay,Boy,Victorious
2504,Ranak,Boy,King
2505,Ranbir,Boy,The brave warrior
2506,Randheer,Boy,One Who Shows Bravery & Boldness In War
2507,Randhir,Boy,Brave
2508,Ranesh,Boy,Lord Shiva
2509,Ranganath,Boy,Lord Vishnu
2510,Rani,Girl,Queen
2511,Ranita,Girl,Tinkling
2512,Ranjan,Boy,Pleasing Act
2513,Ranjana,Girl,Satisfaction
2514,Ranjay,Boy,
2515,Ranjeet,Boy,Victor In Wars
2516,Ranjini,Girl,Pleasing
2517,Ranjit,Boy,Victor
2518,Ranjita,Girl,Adorned
2519,Ranjiv,Boy,Victorious
2520,Rantidev,Boy,Devotee Of Narayana
2521,Raoul,Boy,
2522,Rasbihari,Boy,Lord Krishna
2523,Rasesh,Boy,Lord Krishna
2524,"Rashi, Raashi",Girl,Collection
2525,Rashmi,Boy,Sun Rays
2526,Rashmi,Girl,Rays Of The Early Morning Sun
2527,Rashmika,Girl,Ray Of Light
2528,Rasik,Boy,Elegance
2529,Rasika,Girl,Interested In All Good Things
2530,Rasmaru,Boy,Lord Krishna
2531,Rasna,Girl,The Tongue
2532,Rasraj,Boy,"King Of Liquids ( Mercury -Element ), Romance ( Shringar Ras)"
2533,Rasul,Boy,Angel
2534,Ratan,Boy,Gem
2535,Rateesh,Boy,"God Of Ratee, Husband Of Ratee ( Kamdev)"
2536,Rati,Girl,A Devi
2537,Ratinderpal,Boy,
2538,Ratish,Boy,Lord Of Love
2539,Ratna,Girl,Jewel
2540,Ratnabhu,Boy,Lord Vishnu
2541,Ratnakar,Boy,"Mine Of Jewels, Kuber, Sea"
2542,Ratnali,Girl,A Jewelled
2543,Ratnanidhi,Boy,Lord Vishnu
2544,Ratnesh,Boy,God Of Jewels ( Kuber)
2545,Ratri,Boy,Night
2546,Ratul,Boy,"Sweet,Truth Seeking; Interested"
2547,Raudra,Boy,Son Of Shiva - Kartikeya
2548,Ravana,Boy,The Raksasa King Of Lanka
2549,Ravi,Boy,"Sun, Fire,Benevolent, Sun God"
2550,Ravikiran,Boy,Sun Ray
2551,Ravinandan,Boy,Son Of Sun ( Karna )
2552,Ravindra,Boy,Sun
2553,Ravindranath,Boy,Lord Vishnu
2554,Ravinshu,Boy,Kamdev ( Cupid )
2555,Ravish/Ravit,Boy,Sun
2556,Ravisharan,Boy,Surrender
2557,Ray,Boy,Beam Of Light
2558,Rayirth,Boy,Lord Brahma
2559,Raz,Boy,Secret
2560,"Rea, Ria",Girl,Flower Name For Poppy
2561,Reetul,Girl,
2562,Rekha,Girl,Line
2563,Rena,Girl,Peace
2564,Renesh,Boy,Lord Of Love
2565,Renit,Boy,
2566,Renjith,Boy,Victory
2567,Renu,Girl,Molecule
2568,Renuka,Girl,The Mother Of Parasurma
2569,Resham,Girl,Silk
2570,Reshma,Girl,Silken
2571,Reshmi,Girl,Silken
2572,Resna,Girl,"Tongue , Ray"
2573,Reva,Girl,A Star
2574,Revant,Boy,One Who Keep Horses
2575,Revati,Girl,A Star
2576,Rewa,Girl,Swift
2577,Reyansh,Boy,
2578,Rhea,Girl,Stream
2579,Richa,Girl,Verses Of Sanskrit
2580,Riddhi,Girl,Power And Success
2581,Ridit,Boy,
2582,Rigved,Boy,
2583,Rikin,Boy,
2584,Rimjhim,Girl,
2585,Rini,Boy,Little bunny
2586,Ripu,Boy,Enemy
2587,Ripudaman,Boy,One Who Defeats His Enemies
2588,Rishaan,Boy,A Good Human Being
2589,Rishab,Boy,"The Musical Note Re,Morality,Morality"
2590,Rishi,Boy,"Sage, Ray Of Light,A Sage"
2591,Rishika,Girl,Saintly
2592,Rishima,Girl,Moonbeam
2593,Rishit,Boy,The Best
2594,Rishita,Girl,The Best
2595,Rishvanjas,Boy,Lord Indra
2596,Ritesh,Boy,Lord Of Truth
2597,Rithik,Boy,Stream
2598,Rithish,Boy,
2599,Rithwik,Boy,Saint
2600,Riti,Boy,Motion
2601,Ritika,Girl,Stream
2602,Ritish,Boy,
2603,Ritu,Girl,Season
2604,"Ritujeet, Rutujit",Boy,Conquerer Of Seasons
2605,Ritul,Boy,
2606,Rituraj,Boy,King Of The Seasons
2607,Ritvik,Boy,Scholar; Head Of The Vedas
2608,Rivan,Boy,
2609,Riya,Girl,A Singer
2610,Rkhvan,Boy,Jubilant
2611,Rochan,Boy,"Red Lotus, Bright"
2612,Rohak,Boy,Rising
